,Title,Price,Processor,Ram(GBs),Storage(GBs),Display(cm),Operating System,Brand,Processor Brand
0,Acer NITRO LITE 16 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,69990.0,Intel Core i7 Processor (13th Gen),16,512,40.64,1,ACER,INTEL
1,Acer NITRO LITE 16 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,59990.0,Intel Core i5 Processor (13th Gen),16,512,40.64,1,ACER,INTEL
2,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,57990.0,AMD Ryzen 5 Hexa Core Processor,16,512,39.62,1,MSI,AMD
3,Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,104990.0,Intel Core i7 Processor (13th Gen),24,512,39.62,1,LENOVO,INTEL
4,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,74250.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,ASUS,AMD
5,DELL Inspiron Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,69990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,DELL,INTEL
6,ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13450HX - (16 GB/1 TB...,105301.0,Intel Core i5 Processor (13th Gen),16,1024,40.64,1,ASUS,INTEL
7,"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210...",88317.0,Intel Core 5 Processor,16,512,40.64,1,ASUS,INTEL
8,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,62990.0,AMD Ryzen 5 Hexa Core Processor,16,512,39.62,1,MSI,AMD
9,Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,51990.0,Intel Core i5 Processor (12th Gen),8,512,39.62,1,ACER,INTEL
10,Acer Nitro V AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,62990.0,AMD Ryzen 5 Hexa Core Processor,16,512,39.62,1,ACER,AMD
11,Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,86990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,LENOVO,INTEL
12,Acer Nitro V 15 Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,79990.0,Intel Core 5 Processor,16,512,39.62,1,ACER,INTEL
13,DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,77787.0,Intel Core i5 Processor (13th Gen),16,1024,39.62,1,DELL,INTEL
14,Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,71290.0,AMD Ryzen 7 Octa Core Processor,24,512,39.62,1,LENOVO,AMD
15,HP Victus Intel Core i5 14th Gen 14450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,75000.0,Intel Core i5 Processor (14th Gen),16,512,40.89,1,HP,INTEL
16,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,60990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
17,Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,68990.0,AMD Ryzen 5 Quad Core Processor,12,512,39.62,1,LENOVO,AMD
18,ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,48990.0,Intel Core i5 Processor (11th Gen),8,512,39.62,1,ASUS,INTEL
19,HP Victus AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,59999.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,HP,AMD
20,Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,71990.0,AMD Ryzen 5 Quad Core Processor,24,512,39.62,1,LENOVO,AMD
21,MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,72500.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,MSI,INTEL
22,Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,69750.0,AMD Ryzen 7 Octa Core Processor,16,512,39.62,1,ACER,AMD
23,ASUS TUF Gaming A15 AMD Ryzen 7 Hexa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,71900.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,ASUS,AMD
24,Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,82990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,LENOVO,INTEL
25,Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,68990.0,AMD Ryzen 5 Quad Core Processor,24,512,39.62,1,LENOVO,AMD
26,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7435HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphic...,71990.0,AMD Ryzen 7 Octa Core Processor,16,1024,39.62,1,ASUS,AMD
27,ASUS ROG Strix G15 AMD Ryzen 7 Octa Core 6800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,88000.0,AMD Ryzen 7 Octa Core Processor,16,512,39.62,1,ASUS,AMD
28,Lenovo LOQ Intel Core i5 13th Gen 13450HX - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,78990.0,Intel Core i5 Processor (13th Gen),24,512,39.62,1,LENOVO,INTEL
29,ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Wi...,204990.0,Intel Core Ultra 9 Processor,16,1024,40.64,1,ASUS,INTEL
30,ASUS Vivobook 16X (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB ...,69990.0,Intel Core i5 Processor (13th Gen),16,512,40.64,1,ASUS,INTEL
31,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,62990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
32,ASUS TUF Gaming A15 AMD Ryzen 7 Hexa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,98990.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,ASUS,AMD
33,HP Victus Intel Core i5 14th Gen 14450HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,89990.0,Intel Core i5 Processor (14th Gen),24,512,39.62,1,HP,INTEL
34,Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,55400.0,Intel Core i5 Processor (12th Gen),8,512,39.62,1,ACER,INTEL
35,Acer Nitro V 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,89990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
36,ASUS TUF Gaming A16 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphic...,111990.0,AMD Ryzen 7 Hexa Core Processor,16,1024,40.64,1,ASUS,AMD
37,Lenovo LOQ Essential Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,62000.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,LENOVO,INTEL
38,ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 H...,50990.0,Intel Core i5 Processor (11th Gen),16,512,43.94,1,ASUS,INTEL
39,HP Victus AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX...,99990.0,AMD Ryzen 7 Octa Core Processor,24,1024,39.62,1,HP,AMD
40,MSI Raider 18 HX AI Intel Core Ultra 9 285HX - (64 GB/4 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA G...,429990.0,Intel Core Ultra 9 Processor,64,4096,45.72,1,MSI,INTEL
41,ASUS TUF Gaming A16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD...,189990.0,AMD Ryzen 9 16 Core Processor,16,1024,40.64,1,ASUS,AMD
42,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphic...,76490.0,AMD Ryzen 7 Hexa Core Processor,16,1024,39.62,1,ASUS,AMD
43,Lenovo LOQ 2025 AMD Ryzen 7 Octa Core 250 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,115990.0,AMD Ryzen 7 Octa Core Processor,24,1024,39.62,1,LENOVO,AMD
44,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,55990.0,AMD Ryzen 7 Octa Core Processor,16,512,39.62,1,ASUS,AMD
45,HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,114000.0,Intel Core i7 Processor (14th Gen),16,1024,40.89,1,HP,INTEL
46,MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,58990.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,MSI,INTEL
47,Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,72990.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,LENOVO,INTEL
48,Lenovo LOQ Essential Intel Core i7 12th Gen 12650HX - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/...,79990.0,Intel Core i7 Processor (12th Gen),12,512,39.62,1,LENOVO,INTEL
49,Lenovo LOQ Essential Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,58990.0,Intel Core i5 Processor (12th Gen),12,512,39.62,1,LENOVO,INTEL
50,MSI Katana 15 HX B14 Intel Core i7 14650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,106190.0,Intel Core i7 Processor,16,512,39.62,1,MSI,INTEL
51,Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,118990.0,Intel Core i7 Processor (13th Gen),16,1024,39.62,1,LENOVO,INTEL
52,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,70990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,HP,INTEL
53,HP AMD Ryzen 5 Octa Core 8th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,65990.0,AMD Ryzen 5 Octa Core Processor (8th Gen),16,512,39.62,1,HP,AMD
54,"ASUS Gaming V16 (2025) with Office 2024 + M365 Basic*, AI PC, (i7 14th gen) Intel Core 7 240H - (16 GB...",105190.0,Intel Core 7 Processor,16,512,40.64,1,ASUS,INTEL
55,Lenovo Legion 5 AMD Ryzen 7 Octa Core 260 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,192390.0,AMD Ryzen 7 Octa Core Processor,16,1024,39.62,1,LENOVO,AMD
56,Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,91990.0,Intel Core i5 Processor (13th Gen),16,512,40.64,1,ACER,INTEL
57,HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 ...,71500.0,AMD Ryzen 5 Hexa Core Processor,8,512,39.62,1,HP,AMD
58,MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,67990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,MSI,INTEL
59,HP Victus AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,81990.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,HP,AMD
60,Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,127990.0,Intel Core i7 Processor (13th Gen),16,1024,39.62,1,LENOVO,INTEL
61,MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,195990.0,Intel Core i7 Processor (13th Gen),16,1024,43.94,1,MSI,INTEL
62,GIGABYTE G Series Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,90990.0,Intel Core i7 Processor (13th Gen),16,1024,40.64,1,GIGABYTE,INTEL
63,HP Victus AI 31 TOPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,60990.0,AMD Ryzen 5 Hexa Core Processor,16,512,39.62,1,HP,AMD
64,MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,77990.0,AMD Ryzen 7 Octa Core Processor,16,1024,39.62,1,MSI,AMD
65,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,71990.0,Intel Core i5 Processor (13th Gen),8,512,39.62,1,ACER,INTEL
66,ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,57990.0,AMD Ryzen 5 Hexa Core Processor,16,512,39.62,1,ASUS,AMD
67,Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 9955HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,194990.0,AMD Ryzen 9 16 Core Processor,32,1024,40.64,1,LENOVO,AMD
68,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",65990.0,Intel Core i5 Processor (12th Gen),16,512,40.64,1,ASUS,INTEL
69,Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,89990.0,AMD Ryzen 7 Octa Core Processor,16,512,39.62,1,LENOVO,AMD
70,Lenovo LOQ 2025 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,125990.0,Intel Core i7 Processor (14th Gen),16,1024,39.62,1,LENOVO,INTEL
71,DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,92990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,DELL,INTEL
72,MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,66990.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,MSI,INTEL
73,MSI Delta 15 AMD Advantage Edition AMD Ryzen 9 Octa Core 5th Gen 5900HX - (16 GB/1 TB SSD/Windows 11 H...,187200.0,AMD Ryzen 9 Octa Core Processor (5th Gen),16,1024,39.62,1,MSI,AMD
74,ASUS TUF Gaming A17 AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphic...,62990.0,AMD Ryzen 5 Hexa Core Processor,8,512,43.94,1,ASUS,AMD
75,MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,66990.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,MSI,INTEL
76,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,79900.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,HP,INTEL
77,MSI Vector A18 HX AMD Ryzen 9 16 Core 9955HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA G...,269990.0,AMD Ryzen 9 16 Core Processor,32,2048,45.72,1,MSI,AMD
78,MSI Crosshair 16 HX AI Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,164990.0,Intel Core Ultra 9 Processor,16,1024,40.64,1,MSI,INTEL
79,HP Omen Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,99599.0,Intel Core i7 Processor (13th Gen),16,512,40.89,1,HP,INTEL
80,Acer Nitro 5 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,65999.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,ACER,INTEL
81,HP HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,68990.0,AMD Ryzen 5 Hexa Core Processor,8,512,39.62,1,HP,AMD
82,MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,138990.0,Intel Core i7 Processor (14th Gen),16,1024,40.64,1,MSI,INTEL
83,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,84999.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,HP,INTEL
84,MSI Katana 15 HX B14 Intel Core i5 14450HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,102990.0,Intel Core i5 Processor,16,512,39.62,1,MSI,INTEL
85,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,61990.0,AMD Ryzen 5 Hexa Core Processor,8,512,39.62,1,MSI,AMD
86,MSI Katana 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,79990.0,Intel Core i5 Processor (13th Gen),16,1024,39.62,1,MSI,INTEL
87,Acer Aspire 7 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,72990.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
88,HP Victus Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,86990.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,HP,INTEL
89,GIGABYTE G Series Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,161990.0,Intel Core i7 Processor (13th Gen),16,1024,40.64,1,GIGABYTE,INTEL
90,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,69990.0,Intel Core i5 Processor (12th Gen),16,512,39.62,1,HP,INTEL
91,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,72990.0,AMD Ryzen 7 Hexa Core Processor,16,512,39.62,1,ASUS,AMD
92,Acer Aspire 7 Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4...,74990.0,Intel Core 5 Processor,16,512,39.62,1,ACER,INTEL
93,MSI Vector GP68HX Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,229990.0,Intel Core i7 Processor (13th Gen),16,1024,40.64,1,MSI,INTEL
94,HP OMEN Slim Intel Core Ultra 7 255H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RT...,144990.0,Intel Core Ultra 7 Processor,24,1024,40.64,1,HP,INTEL
95,MSI CYBORG Intel Core Ultra 5 14 CORE - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,82990.0,Intel Core Ultra 5 Processor,16,1024,39.62,1,MSI,INTEL
96,Acer Nitro 5 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,92990.0,Intel Core i7 Processor (12th Gen),16,1024,39.62,1,ACER,INTEL
97,Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,72990.0,Intel Core i5 Processor (12th Gen),8,512,39.62,1,ACER,INTEL
98,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,72199.0,AMD Ryzen 7 Octa Core Processor,16,512,39.62,1,ASUS,AMD
99,Acer Nitro 5 AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,59999.0,AMD Ryzen 5 Hexa Core Processor,8,512,39.62,1,ACER,AMD
100,Lenovo 12450HX Intel Core i5 12th Gen 12450hx - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,63890.0,Intel Core i5 Processor (12th Gen),12,512,39.62,1,LENOVO,INTEL
101,DELL G15-5530 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,112188.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,DELL,INTEL
102,Acer Predator Helios 300 Intel Core i9 12th Gen 12900H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics...,198999.0,Intel Core i9 Processor (12th Gen),16,1024,39.62,1,ACER,INTEL
103,Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,86886.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
104,Acer Nitro V Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,59999.0,Intel Core i5 Processor (13th Gen),8,512,39.62,1,ACER,INTEL
105,Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,129990.0,Intel Core i7 Processor (14th Gen),16,1024,40.64,1,LENOVO,INTEL
106,MSI Vector 16 HX A Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA Ge...,299990.0,Intel Core Ultra 9 Processor,32,1024,40.64,1,MSI,INTEL
107,MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,171990.0,Intel Core i7 Processor (14th Gen),32,1024,40.64,1,MSI,INTEL
108,Acer Nitro V 15 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,99999.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
109,Acer Aspire 7 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,84990.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,ACER,INTEL
110,Lenovo LOQ Intel Core i7 12th Gen Core i7-12650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,83990.0,Intel Core i7 Processor (12th Gen),16,512,39.62,1,LENOVO,INTEL
111,MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,75400.0,Intel Core i7 Processor (13th Gen),16,512,39.62,1,MSI,INTEL
112,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,71799.0,Intel Core i5 Processor (13th Gen),16,512,39.62,1,HP,INTEL
113,Lenovo LOQ 2025 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,154990.0,Intel Core i7 Processor (14th Gen),16,1024,39.62,1,LENOVO,INTEL
114,Acer Nitro 5 AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,63000.0,AMD Ryzen 5 Hexa Core Processor,8,512,39.62,1,ACER,AMD
115,Lenovo LOQ 15ARP9 AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,68990.0,AMD Ryzen 5 Quad Core Processor,12,512,39.62,1,LENOVO,AMD
116,MSI GF63 Thin Intel Core i5 9th Gen 9300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,58990.0,Intel Core i5 Processor (9th Gen),8,512,39.62,1,MSI,INTEL
117,HP OMEN Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) 16-...,122990.0,Intel Core 7 Processor,24,1024,40.64,1,HP,INTEL
118,Lenovo Legion 5 AMD Ryzen 7 Octa Core 260 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,206390.0,AMD Ryzen 7 Octa Core Processor,16,1024,38.86,1,LENOVO,AMD
119,HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,98990.0,Intel Core i7 Processor (12th Gen),16,512,39.62,1,HP,INTEL
